vuln_id,repo,packages,num_commits_kb,commits_processed,functions_extracted,num_functions
CVE-2017-2638,infinispan/infinispan,,1,1,BasicRestSecurityDomain;ClientCertAuthenticator;ClientCertRestSecurityDomain;DefaultCacheManager;JdkSslContext;NettyRestServer;NettySecurityContext;RestAuthenticationAdd;RestAuthenticationResource;RestConnectorResource;RestService;SecurityException;Server;SimpleAttributeDefinitionBuilder;SniConfiguration;addEncryption;authenticate;authenticationError;buildMapping;cannotUseCertificateAuthenticationWithoutEncryption;createCacheManager;createChannelInitializer;createContext;createJdkSslContext;createNetty;createRequestDispatcher;createServer;doPrivileged;getAuthenticationSecurityRealm;getCache;getCacheManager;getClientAuth;getEncryptionSecurityRealm;getKeys;getSecurityDomainContextInjector;getServer;initChannel;initializeChannel;isUserInRole;parseRestAuthentication;parseRestConnector;performRuntime;populateModel;putOrReplace;registerAttributes;removeEntry;restAuthMethodIgnored;restAuthMethodUnsupported;restSecurityDomainIgnored;restSecurityModeIgnored;restSecurityRealmIgnored;setAuthenticator;setClientAuth;setSniConfiguration;setupHandlers;start;startCaches;stop;this;toString;wantExtendedHeaders;write;writePolicy;writeRestAuthentication;writeRestConnector,65
CVE-2017-2670,undertow-io/undertow,io.undertow/undertow-core,1,1,run,1
CVE-2017-2809,tomoh1r/ansible-vault,,1,1,__init__;run_tests,2
CVE-2017-3154,apache/atlas,,1,1,getRequestURL;printStackTrace,2
CVE-2017-3156,apache/cxf.git,org.apache.cxf/cxf-rt-rs-security-jose;org.apache.cxf/cxf-rt-rs-security-oauth2,3,0,,0
CVE-2017-3159,apache/camel,org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all;org.apache.camel/camel-core-engine,3,2,Constructor;CustomClassLoaderConstructor;IllegalArgumentException;RegExp;SnakeYAMLDataFormat;TypeFilters;TypeName;addTag;addTypeDescriptions;addTypeFilters;allowAll;allowNone;component;configureSnakeDataFormat;getClassForName;getClassTags;getDataFormatName;getType;getTypeDescriptions;getTypeFilters;getUnmarshalType;getValue;getYaml;isAllowAnyType;regexp;setAllowAnyType;setPrettyFlow;setProperty;setPropertyRef;setType;setTypeFilterDefinitions;setTypeFilters;setUnmarshalType;setValue;this;typeFilterConstructor;typeNames;types;valueOf,39
CVE-2017-3163,https://git-wip-us.apache.org/repos/asf/lucene-solr,org.apache.solr/solr-core,4,0,,0
CVE-2017-3164,apache/lucene-solr,org.apache.solr/solr-core,3,2,HttpShardHandler;SolrException;WhitelistHostChecker;checkShardsWhitelist;checkWhitelist;clearHostContext;clearSolrDisableShardsWhitelist;doGetDisableShardsWhitelist;generateWhitelistFromLiveNodes;getDescription;getDisableShardsWhitelist;getWhitelistHostChecker;getWhitelistHosts;getWhitelistString;hasExplicitWhitelist;implGetShardsWhitelist;init;initializeMetrics;isWhitelistHostCheckingEnabled;prepDistributed;prepare;request;setSolrDisableShardsWhitelist;start;stop;systemClearPropertySolrDisableShardsWhitelist;systemClearPropertySolrTestsMergePolicyFactory;systemSetPropertySolrDisableShardsWhitelist;toString,29
CVE-2017-3166,apache/hadoop,org.apache.hadoop/hadoop-mapreduce-client-core;org.apache.avro/avro-tools,1,1,checkPermissionOfOther,1
CVE-2017-3204,golang/crypto,,1,1,Dial;ExampleClientAgent;ExampleClient_Listen;ExampleDial;ExampleHostKeyCheck;ExampleNewServerConn;ExamplePublicKeys;ExampleRetryableAuthMethod;FixedHostKey;InsecureIgnoreHostKey;NewClient;NewServerConn;TestAuth;TestAuthMethodFallback;TestAuthMethodKeyboardInteractive;TestAuthMethodPassword;TestAuthMethodRSAandDSA;TestAuthMethodWrongPassword;TestClientAuthNone;TestClientAuthPublicKey;TestClientHMAC;TestClientLoginCert;TestClientUnsupportedKex;TestCustomClientVersion;TestHostKeyAlgorithms;TestHostKeyCheck;TestRetryableAuth;TestSessionID;TestSetupForwardAgent;dial;func;len;testClientVersion;testHandshakeErrorHandlingN;testPermissionsPassing,35
CVE-2017-3523,mysql/mysql-connector-j,mysql/mysql-connector-java,1,1,Copyright;getNativeConvertToString,2
CVE-2017-3586,mysql/mysql-connector-j,mysql/mysql-connector-java,1,1,CertificateException;Copyright;URL;X509TrustManagerWrapper;checkClientTrusted;checkServerTrusted;getAcceptedIssuers;getSSLSocketFactoryDefaultOrConfigured;isLocallyConnected,9
CVE-2017-4960,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-server,2,2,CommonLoginPolicy;LockoutPolicy;Result;getDefaultLockoutPolicy;isLockoutEnabled;setEnabled,6
CVE-2017-4971,spring-projects/spring-webflow,org.springframework.webflow/spring-webflow,2,2,addDefaultMappings,1
CVE-2017-4995,spring-projects/spring-security,org.springframework.security/spring-security-core;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-security-core,2,2,IllegalArgumentException;WhitelistTypeIdResolver;WhitelistTypeResolverBuilder;createWhitelistedDefaultTyping;enableDefaultTyping;getDescForKnownTypeIds;getMechanism;getModules;idFromBaseType;idFromValue;idFromValueAndType;idResolver;init;isWhitelisted;typeFromId,15
CVE-2017-5545,libimobiledevice/libplist,,1,1,main;printf,2
CVE-2017-5591,poezio/slixmpp,,1,1,session_bind,1
CVE-2017-5637,apache/zookeeper,org.apache.avro/avro-tools;org.apache.zookeeper/zookeeper,2,2,BufferedInputStream;ClientCallbackHandler;DataInputStream;IN_PROGRESS;IOException;IllegalArgumentException;LearnerHandler;LoginException;NopCommand;QuorumAuthPacket;QuorumCnxManager;QuorumConnectionReceiverThread;QuorumConnectionReqThread;QuorumPeer;QuorumServer;RecvWorker;SaslClientCallbackHandler;SaslException;SaslQuorumAuthLearner;SaslQuorumAuthServer;SaslQuorumServerCallbackHandler;SaslServerCallbackHandler;Status;UnsupportedCallbackException;authenticate;check;checkAuthStatus;checkFourLetterWord;closeSocket;commandRun;connectOne;connectToLeader;connectedToPeer;createCnxnManager;createElectionAlgorithm;createPacket;createSaslClient;createSaslServer;createSaslToken;findLeader;followLeader;getCmdMapView;getCommandString;getComponents;getConnectionThreadCount;getQuorumPeer;getServerPrincipal;getStatus;halt;handle;handleAuthorizeCallback;handleConnection;handleNameCallback;handlePasswordCallback;handleRealmCallback;initialize;initializeAuth;initiateConnection;initiateConnectionAsync;isEnabled;isKnown;isQuorumLearnerSaslAuthRequired;isQuorumSaslAuthEnabled;isQuorumServerSaslAuthRequired;login;newThread;nextPacketIsAuth;observeLeader;packetToString;parse;parseProperties;pollRecvQueue;receive;receiveConnection;receiveConnectionAsync;replacePattern;request;resetConnectionThreadCount;resetWhiteList;run;runFromConfig;send;setClientAddress;setCurrentVote;setElectionTimeTaken;setQuorumCnxnThreadsSize;setQuorumLearnerLoginContext;setQuorumLearnerSaslRequired;setQuorumSaslEnabled;setQuorumServerLoginContext;setQuorumServerSaslRequired;setQuorumServicePrincipal;sockConnect;startConnection;status;testInitiateConnection;testingQuorumPeer;toSend,98
CVE-2017-5638,https://gitbox.apache.org/repos/asf/struts.git,org.apache.struts/struts2-core,2,0,,0
CVE-2017-5641,apache/flex-blazeds,com.adobe.blazeds/blazeds-core,1,1,ClassDeserializationValidator;addAllowClass;addAllowClassPattern;addDisallowClass;addDisallowClassPattern;clearClassCache;defaultValidator;initialize;messageFilter;removeAllowClassPattern;removeDisallowClassPattern;validateAssignment;validateCreation;validator,14
CVE-2017-5643,apache/camel.git,org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all,5,0,,0
CVE-2017-5645,apache/logging-log4j2,org.infinispan/infinispan-embedded-query;org.infinispan/infinispan-cli;org.apache.logging.log4j/log4j-core,1,1,FilteredObjectInputStream;InvalidObjectException;ObjectInputStream;ObjectInputStreamLogEventBridge;createSerializedSocketServer;getAllowedClasses;getLocalBindAddress;isAllowedByDefault;logEvents;main;resolveClass;setAllowedClasses;this,13
CVE-2017-5653,https://git-wip-us.apache.org/repos/asf/cxf.git,,1,0,,0
CVE-2017-5929,qos-ch/logback,ch.qos.logback/logback-core;ch.qos.logback/logback-classic,1,1,HardenedObjectInputStream;InvalidClassException;getWhilelist;isWhitelisted;resolveClass,5
CVE-2017-5934,moinwiki/moin-1.9,,1,1,link_dialog;page_list,2
CVE-2017-5936,openstack-archive/nova-lxd,,1,1,create_network,1
CVE-2017-5946,rubyzip/rubyzip,,1,1,,0
CVE-2017-7233,django/django,Django/Django,5,2,URLs;ValueError;_coerce_result;_urlparse;_urlsplit;cases;is_safe_url,7
CVE-2017-7481,ansible/ansible,ansible/ansible,1,1,__init__;_lookup;do_template;load_config_file;plugins,5
CVE-2017-7525,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;com.notnoop.apns/apns;org.keycloak/keycloak-admin-cli;org.apache.htrace/htrace-core4;org.apache.htrace/htrace-core,3,2,checkIllegalTypes;createBeanDeserializer;isIgnorableType,3
CVE-2017-7536,hibernate/hibernate-validator,org.hibernate.validator/hibernate-validator;org.hibernate/hibernate-validator;org.glassfish.hk2.external/bean-validator,3,2,GetDeclaredField;HibernateValidatorPermission;getAccessible,3
CVE-2017-7540,svenfuchs/safemode,,1,1,process_iasgn,1
CVE-2017-7545,kiegroup/jbpm-designer,,1,1,addBpmnDiInfo;doPost;failedcallback;function;revisitNodeNames;revisitSequenceFlows;successcallback,7
CVE-2017-7561,resteasy/Resteasy,org.jboss.resteasy/resteasy-jaxrs,3,2,filter;preflight,2
CVE-2017-7654,eclipse/mosquitto,,1,1,connection_check_acl;handle__connect,2
CVE-2017-7656,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;org.eclipse.jetty/jetty-http;org.eclipse.jetty.aggregate/jetty-all;org.eclipse.jetty/jetty-runner;org.apache.felix/org.apache.felix.http.bundle;org.eclipse.jetty/jetty-server,1,1,BadMessageException;IllegalStateException;badMessage;handleKnownHeaders;parseContent;reset;this,7
CVE-2017-7657,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;org.eclipse.jetty/jetty-http;org.eclipse.jetty/jetty-client;org.eclipse.jetty.aggregate/jetty-all;org.eclipse.jetty/jetty-runner;org.apache.felix/org.apache.felix.http.bundle;org.eclipse.jetty/jetty-server,1,1,BadMessageException;IllegalStateException;badMessage;handleKnownHeaders;parseContent;reset;this,7
CVE-2017-7658,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;org.eclipse.jetty/jetty-http;com.signalfx.public/signalfx-java;org.eclipse.jetty.aggregate/jetty-all;org.eclipse.jetty/jetty-runner;org.apache.felix/org.apache.felix.http.bundle;org.eclipse.jetty/jetty-server,1,1,BadMessageException;IllegalStateException;badMessage;handleKnownHeaders;parseContent;reset;this,7
CVE-2017-7660,https://git-wip-us.apache.org/repos/asf/lucene-solr,org.apache.solr/solr-core,4,0,,0
CVE-2017-7661,apache/cxf-fediz.git,,1,0,,0
CVE-2017-7662,apache/cxf-fediz.git,,1,0,,0
CVE-2017-7669,apache/hadoop,,2,2,ContainerExecutionException;getIpAndHost;launchContainer;reapContainer;validateImageName,5
CVE-2017-7672,apache/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,1,0,,0
CVE-2017-7893,saltstack/salt,,1,1,_gather_buffer_space,1
CVE-2017-7957,x-stream/xstream.git,com.microsoft.azure/applicationinsights-spring-boot-starter;com.thoughtworks.xstream/xstream;org.apache.servicemix.bundles/org.apache.servicemix.bundles.xstream,3,0,,0
CVE-2017-8028,spring-projects/spring-ldap,org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-ldap;org.springframework.ldap/spring-ldap-core,1,1,applyAuthentication,1
CVE-2017-8031,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-server,3,2,JdbcRevocableTokenProvisioning;deleteByClient;revokeTokensForUser,3
CVE-2017-8038,cloudfoundry-incubator/credhub,,2,2,CredentialHandler;EntryNotFoundException;JsonInterpolationService;ParameterizedValidationException;PermissionException;deleteCredential;deletePermissionEntry;getAllCredentialVersions;getCredential;getCredentialById;getCredentialVersion;getMostRecentCredentialVersion;getVersionByIdentifier;interpolate;interpolateCredHubReferences;performRegenerate;save;setPermissions,18
CVE-2017-8039,spring-projects/spring-webflow.git,org.springframework.webflow/spring-webflow,3,0,,0
CVE-2017-8045,spring-projects/spring-amqp,org.springframework.amqp/spring-amqp,4,2,Message;addWhiteListPatterns;getBodyContentAsString;setWhiteListPatterns,4
CVE-2017-8046,spring-projects/spring-data-rest,org.springframework.data/spring-data-rest-webmvc,2,2,PatchException;evaluate;evaluateValueFromTarget;getValueFromTarget;targetListIndex;verifyPath,6
CVE-2017-8109,saltstack/salt,,1,1,check_managed_changes;except;get_file;hash_file;manage_file;managed;stat_file,7
CVE-2017-8418,rubocop/rubocop,,1,1,remove_files,1
CVE-2017-8932,golang/go,,1,1,TestP256Mult;p256SubInternal,2
CVE-2017-9096,itext/itext7,com.itextpdf/forms;com.itextpdf/kernel,1,1,InputSource;compareXmls;fillXfaForm;findDataNode;iText;initXfaForm;resolveEntity,7
CVE-2017-9735,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;org.apache.felix/org.apache.felix.http.bundle;org.eclipse.jetty/jetty-util;org.eclipse.jetty/jetty-security;org.eclipse.jetty.aggregate/jetty-all;org.apache.avro/avro-tools;org.eclipse.jetty.aggregate/jetty-all-server;org.eclipse.jetty/jetty-runner;org.ops4j.pax.web/pax-web-jetty-bundle;org.eclipse.jetty/jetty-jaspi,3,2,byteEquals;check;equals;getCredential;obfuscate;stringEquals;toStarString;toString,8
CVE-2017-9787,apache/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,2,0,,0
CVE-2017-9803,apache/lucene-solr,org.apache.solr/solr-core,1,1,ServletException;getCuratorClient;getDefaultAcl;init;initializeAuthHandler,5
CVE-2017-9804,https://gitbox.apache.org/repos/asf/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,6,0,,0
CVE-2017-9805,https://gitbox.apache.org/repos/asf/struts.git,org.apache.struts/struts2-rest-plugin,2,0,,0
CVE-2018-1000119,sinatra/sinatra,,1,1,encrypt;secure_compare,2
CVE-2018-1000125,inversoft/prime-jwt,com.inversoft/prime-jwt,1,1,InvalidJWTSignatureException;decode,2
CVE-2018-1000129,rhuss/jolokia,org.jolokia/jolokia-core,1,1,IllegalArgumentException;doHandle;doOptions;getMimeType;getResponseMimeType;handle;initConfig;isValidCallback;sanitize;sendAllJSON;sendResponse;sendStreamingResponse;setContentType;setCorsHeader;validateCallbackIfGiven,15
CVE-2018-1000130,rhuss/jolokia,org.jolokia/jolokia-jsr160;org.jolokia/jolokia-core,2,2,Agent;Classnames;GDS;IllegalArgumentException;IllegalStateException;JSR160_PROXY_ALLOWED_TARGETS;Jsr160ProxyNotEnabledByDefaultAnymoreDispatcher;SecurityException;Webarchive;acceptTargetUrl;addJsr160DispatcherIfExternallyConfigured;canHandle;checkPattern;createConnector;createRequestDispatchers;dispatchRequest;extractBlackList;extractFrom;extractWhiteList;getNullSaveIntLimit;init;names;platforms;readPatterns;sendResponse;server;standards;useReturnValueWithPath,28
CVE-2018-1000134,pingidentity/ldapsdk,com.unboundid/unboundid-ldapsdk,1,1,encodeProtocolOp;password;process;processSync,4
CVE-2018-1000159,tomato42/tlslite-ng,,1,1,ct_check_cbc_mac_and_pad,1
CVE-2018-1000164,benoitc/gunicorn,gunicorn/gunicorn,1,1,InvalidHeader;InvalidHeaderName;process_headers,3
CVE-2018-1000180,bcgit/bc-java,bouncycastle/bcprov-jdk15;org.apache.pdfbox/pdfbox-app;org.bouncycastle/bcprov-jdk15on;org.keycloak/keycloak-admin-cli;org.bouncycastle/bcprov-jdk14;org.apache.tika/tika-app;bouncycastle/bcprov-jdk16;org.bouncycastle/bcprov-jdk15;org.bouncycastle/bcprov-ext-jdk15on;org.bouncycastle/bcprov-jdk16,2,2,chooseRandomPrime;generateKeyPair;isProbablePrime,3
CVE-2018-1000531,inversoft/prime-jwt,com.inversoft/prime-jwt,1,1,MissingVerifierException;base64Decode;decode,3
CVE-2018-1000538,minio/minio,,1,1,NewReader;TestIsReqAuthenticated;isRequestPresignedSignatureV4;reqSignatureV4Verify;skipContentSha256Cksum;toAPIErrorCode,6
CVE-2018-1000548,umlet/umlet,,1,1,createStringToBeSaved;getInstance;isSecureXmlProcessing;loadConfig;saveConfig;setCheckForUpdates;setSecureXmlProcessing,7
CVE-2018-1000613,bcgit/bc-java,org.apache.pdfbox/pdfbox-app;org.bouncycastle/bcprov-jdk15on;org.keycloak/keycloak-admin-cli;org.bouncycastle/bcprov-jdk14;org.apache.tika/tika-app;org.bouncycastle/bcprov-ext-jdk15on,2,2,BCXMSSMTPrivateKey;BCXMSSPrivateKey;Exception;IOException;IllegalArgumentException;IllegalStateException;InvalidClassException;RainbowParameters;RuntimeException;XMSSMTPrivateKeyParameters;XMSSPrivateKeyParameters;checkParams;deserialize;genKeyPair;invertMatrix;isNewAuthenticationPathNeeded;resolveClass;serialize;toByteArray,19
CVE-2018-1000614,opennetworkinglab/onos,,1,1,disableFeature;nodeToString;translateToAlarm,3
CVE-2018-1000615,opennetworkinglab/onos,,1,1,versionMatch,1
CVE-2018-1000616,opennetworkinglab/onos,,1,1,ControllerInfo;configSuccess;createControllersConfig;disableFeature;getControllerInfo;parseCInfoString;parseCapableSwitchId;parseStreamControllers;print,9
CVE-2018-1000632,dom4j/dom4j,dom4j/dom4j;org.apache.servicemix.bundles/org.apache.servicemix.bundles.dom4j;org.jvnet.hudson.dom4j/dom4j;org.dom4j/dom4j,1,1,IllegalArgumentException;QName;get;getCache;validateNCName;validateName;validateQName,7
CVE-2018-1000805,paramiko/paramiko,paramiko/paramiko,1,1,_handle_local_gss_failure;_handler_table;_parse_userauth_request;exploit,4
CVE-2018-1000807,pyca/pyopenssl,pyOpenSSL/pyOpenSSL,1,1,__init__;find_meta;load_pkcs12,3
CVE-2018-1000808,pyca/pyopenssl,pyOpenSSL/pyOpenSSL,1,1,__init__;find_meta;load_pkcs12,3
CVE-2018-1000809,privacyidea/privacyidea,,1,1,ParameterError;__init__;after_request,3
CVE-2018-1000814,aio-libs/aiohttp-session,,1,1,__init__,1
CVE-2018-1000820,neo4j-contrib/neo4j-apoc-procedures,,1,1,xmlXpathToMapResult,1
CVE-2018-1000844,square/retrofit,,1,1,,0
CVE-2018-1000850,square/retrofit,com.squareup.retrofit2/retrofit,1,1,IllegalArgumentException;addPathParam,2
CVE-2018-1000854,esigate/esigate,org.esigate/esigate-core,1,1,XsltRenderer,1
CVE-2018-1000865,jenkinsci/groovy-sandbox,org.kohsuke/groovy-sandbox,1,1,SecurityException;call;forbidIfFinalizer,3
CVE-2018-1000866,jenkinsci/groovy-sandbox,org.kohsuke/groovy-sandbox,1,1,SecurityException;call;forbidIfFinalizer,3
CVE-2018-1000872,OpenKMIP/PyKMIP,,1,1,_signal_handler;interrupt_handler,2
CVE-2018-1000873,FasterXML/jackson-modules-java8,com.fasterxml.jackson.datatype/jackson-datatype-jsr310;org.openapitools/openapi-generator-cli,2,2,DecimalUtils;Gill;InstantDeserializer;Jonker;Plokhotnyuk;RuntimeException;_countPeriods;_fromLong;deserialize;extractNanosecondDecimal;extractSecondsAndNanos;getZone;toBigDecimal;toDecimal,14
CVE-2018-1000888,pear/Archive_Tar,,1,1,_tarRecToSize,1
CVE-2018-1002200,codehaus-plexus/plexus-archiver,org.codehaus.plexus/plexus-archiver,1,1,ArchiverException;extractFile,2
CVE-2018-1002201,zeroturnaround/zt-zip,org.zeroturnaround/zt-zip,1,1,ZipException;process,2
CVE-2018-1002207,mholt/archiver,,1,1,fatal;main;mkdir;sanitizeExtractPath;untar;unzipAll;writeNewFile;writeNewHardLink;writeNewSymbolicLink,9
CVE-2018-1002208,icsharpcode/SharpZipLib,,1,1,ArgumentNullException;ExtractZip;InvalidNameException;TransformDirectory;TransformFile;WindowsNameTransform;ZipException,7
CVE-2018-10092,Dolibarr/dolibarr,,1,1,setEventMessages,1
CVE-2018-10094,Dolibarr/dolibarr,,1,1,,0
CVE-2018-10095,Dolibarr/dolibarr,,1,1,,0
CVE-2018-10188,phpmyadmin/phpmyadmin,,1,1,array;getHtmlForDeleteDataOrTable,2
CVE-2018-10237,google/guava,org.springframework.cloud/spring-cloud-contract-shade;com.google.guava/guava;org.apache.avro/avro;com.google.guava/guava-jdk5;org.sonarsource.sonarqube/sonar-scanner-engine-shaded;org.jboss.weld.servlet/weld-servlet;org.apache.hive/hive-exec;de.tud.sse/soot-infoflow;com.microsoft.azure/applicationinsights-web;org.apache.tika/tika-app;org.apache.avro/avro-tools;com.googlecode.guava-osgi/guava-osgi;org.apache.activemq/activemq-osgi;p2.eclipse-plugin/org.eclipse.m2e.maven.runtime,1,1,deserialize;readObject;set,3
